Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
KIMBALL LAKE,2324,5,452053,784018,2015,4.3,45,20,53,78,40,18,,45.34805556,,45.34805556,,78.67166667,,78.67166667,,-78.67166667,,-78.67166667
KINGSCOTE LAKE,2334,1,451131,781311,2002,6.5,45,11,31,78,13,11,,45.19194444,,45.19194444,,78.21972222,,78.21972222,,-78.21972222,,-78.21972222
KINGSHOTT LAKE,2335,1,451412,800003,2012,2.9,45,14,12,80,0,3,,45.23666667,,45.23666667,,80.00083333,,80.00083333,,-80.00083333,,-80.00083333
KINGSHOTT LAKE,2335,1,451412,800003,2014,1.9,45,14,12,80,0,3,,45.23666667,,45.23666667,,80.00083333,,80.00083333,,-80.00083333,,-80.00083333
KNOWLTON LAKE,6436,1,442711,763649,2000,3.6,44,27,11,76,36,49,,44.45305556,,44.45305556,,76.61361111,,76.61361111,,-76.61361111,,-76.61361111
KNOWLTON LAKE,6436,1,442711,763649,2001,4,44,27,11,76,36,49,,44.45305556,,44.45305556,,76.61361111,,76.61361111,,-76.61361111,,-76.61361111
KNOWLTON LAKE,6436,1,442711,763649,2006,3.9,44,27,11,76,36,49,,44.45305556,,44.45305556,,76.61361111,,76.61361111,,-76.61361111,,-76.61361111
KOSHLONG LAKE,2365,1,445826,783041,1992,5.2,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,1995,5.3,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,1997,4.8,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,1998,5.8,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,1999,5.7,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,2000,5.5,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,2001,5.5,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,2004,4,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,2006,3,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,1,445826,783041,2015,4.3,44,58,26,78,30,41,,44.97388889,,44.97388889,,78.51138889,,78.51138889,,-78.51138889,,-78.51138889
KOSHLONG LAKE,2365,2,445816,782915,1992,5.6,44,58,16,78,29,15,,44.97111111,,44.97111111,,78.4875,,78.4875,,-78.4875,,-78.4875
KOSHLONG LAKE,2365,2,445816,782915,1995,5.5,44,58,16,78,29,15,,44.97111111,,44.97111111,,78.4875,,78.4875,,-78.4875,,-78.4875
KOSHLONG LAKE,2365,2,445816,782915,2015,4.6,44,58,16,78,29,15,,44.97111111,,44.97111111,,78.4875,,78.4875,,-78.4875,,-78.4875
KOSHLONG LAKE,2365,3,445835,782837,2006,2.7,44,58,35,78,28,37,,44.97638889,,44.97638889,,78.47694444,,78.47694444,,-78.47694444,,-78.47694444
KOSHLONG LAKE,2365,3,445835,782837,2007,3.7,44,58,35,78,28,37,,44.97638889,,44.97638889,,78.47694444,,78.47694444,,-78.47694444,,-78.47694444
KOSHLONG LAKE,2365,3,445835,782837,2015,4.2,44,58,35,78,28,37,,44.97638889,,44.97638889,,78.47694444,,78.47694444,,-78.47694444,,-78.47694444
KOSHLONG LAKE,2365,4,445742,782800,2004,4,44,57,42,78,28,0,,44.96166667,,44.96166667,,78.46666667,,78.46666667,,-78.46666667,,-78.46666667
KOSHLONG LAKE,2365,4,445742,782800,2006,3,44,57,42,78,28,0,,44.96166667,,44.96166667,,78.46666667,,78.46666667,,-78.46666667,,-78.46666667
KOSHLONG LAKE,2365,4,445742,782800,2007,3.7,44,57,42,78,28,0,,44.96166667,,44.96166667,,78.46666667,,78.46666667,,-78.46666667,,-78.46666667
KOSHLONG LAKE,2365,4,445742,782800,2015,3.9,44,57,42,78,28,0,,44.96166667,,44.96166667,,78.46666667,,78.46666667,,-78.46666667,,-78.46666667
KOSHLONG LAKE,2365,5,445810,783046,2004,4,44,58,10,78,30,46,,44.96944444,,44.96944444,,78.51277778,,78.51277778,,-78.51277778,,-78.51277778
KOSHLONG LAKE,2365,5,445810,783046,2015,3.8,44,58,10,78,30,46,,44.96944444,,44.96944444,,78.51277778,,78.51277778,,-78.51277778,,-78.51277778
KOSHLONG LAKE,2365,6,445803,782820,2006,3.7,44,58,3,78,28,20,,44.9675,,44.9675,,78.47222222,,78.47222222,,-78.47222222,,-78.47222222
KOSHLONG LAKE,2365,6,445803,782820,2015,4.2,44,58,3,78,28,20,,44.9675,,44.9675,,78.47222222,,78.47222222,,-78.47222222,,-78.47222222
KOSHLONG LAKE,2365,7,445808,782925,2007,3.7,44,58,8,78,29,25,,44.96888889,,44.96888889,,78.49027778,,78.49027778,,-78.49027778,,-78.49027778
KOSHLONG LAKE,2365,7,445808,782925,2014,4,44,58,8,78,29,25,,44.96888889,,44.96888889,,78.49027778,,78.49027778,,-78.49027778,,-78.49027778
KUIACK LAKE,7567,1,452544,773219,2016,4.8,45,25,44,77,32,19,,45.42888889,,45.42888889,,77.53861111,,77.53861111,,-77.53861111,,-77.53861111
KUKAGAMI LAKE,2369,1,464400,803300,2008,5.9,46,44,0,80,33,0,,46.73333333,,46.73333333,,80.55,,80.55,,-80.55,,-80.55
KUKAGAMI LAKE,2369,1,464400,803300,2010,4,46,44,0,80,33,0,,46.73333333,,46.73333333,,80.55,,80.55,,-80.55,,-80.55
KUKAGAMI LAKE,2369,1,464400,803300,2011,7.4,46,44,0,80,33,0,,46.73333333,,46.73333333,,80.55,,80.55,,-80.55,,-80.55
KUKAGAMI LAKE,2369,1,464400,803300,2012,8.9,46,44,0,80,33,0,,46.73333333,,46.73333333,,80.55,,80.55,,-80.55,,-80.55
KUKAGAMI LAKE,2369,1,464400,803300,2013,8.2,46,44,0,80,33,0,,46.73333333,,46.73333333,,80.55,,80.55,,-80.55,,-80.55
KUKAGAMI LAKE,2369,1,464400,803300,2014,6.9,46,44,0,80,33,0,,46.73333333,,46.73333333,,80.55,,80.55,,-80.55,,-80.55
KUKAGAMI LAKE,2369,1,464400,803300,2015,6.8,46,44,0,80,33,0,,46.73333333,,46.73333333,,80.55,,80.55,,-80.55,,-80.55
KUKAGAMI LAKE,2369,1,464400,803300,2016,6.6,46,44,0,80,33,0,,46.73333333,,46.73333333,,80.55,,80.55,,-80.55,,-80.55
KULAS LAKE (GREENAN),7312,2,452811,774360,2013,5.3,45,28,11,77,43,60,,45.46972222,,45.46972222,,77.73333333,,77.73333333,,-77.73333333,,-77.73333333
KULAS LAKE (GREENAN),7312,2,452811,774360,2014,4,45,28,11,77,43,60,,45.46972222,,45.46972222,,77.73333333,,77.73333333,,-77.73333333,,-77.73333333
KULAS LAKE (GREENAN),7312,2,452811,774360,2016,6.1,45,28,11,77,43,60,,45.46972222,,45.46972222,,77.73333333,,77.73333333,,-77.73333333,,-77.73333333
KUSHOG LAKE,2373,1,450526,784727,1992,5.6,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,1993,4.3,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,1994,4,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,1995,4.8,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,1996,4.5,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2002,5.2,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2003,4.4,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2004,4.6,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2005,5.1,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2006,5.5,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2007,4.2,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2009,4.5,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2010,4.8,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2011,4.5,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2012,4,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2013,4.4,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2014,3.7,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,1,450526,784727,2015,4.4,45,5,26,78,47,27,,45.09055556,,45.09055556,,78.79083333,,78.79083333,,-78.79083333,,-78.79083333
KUSHOG LAKE,2373,2,450635,784823,1992,4.4,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,1993,5.1,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,1994,4.5,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,1995,5.3,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,1996,4.9,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,1997,6.5,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,1998,4.5,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,1999,6,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2000,4.3,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2001,4.7,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2002,4.9,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2003,4.5,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2004,5,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2005,4.8,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2006,5.8,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2007,4.3,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2009,4.8,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2010,5.1,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2011,4.5,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2012,4.7,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2013,4.7,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2014,3.7,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,2,450635,784823,2015,4.6,45,6,35,78,48,23,,45.10972222,,45.10972222,,78.80638889,,78.80638889,,-78.80638889,,-78.80638889
KUSHOG LAKE,2373,3,450239,784523,1992,5.4,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,1993,4.3,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,1994,4.6,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,1995,4.3,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,1996,4.7,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2001,4.8,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2002,5.3,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2003,4.3,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2004,4.7,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2005,5.1,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2006,4.8,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2007,5.8,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2008,3.5,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2009,5,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2010,4.7,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2011,4.6,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2012,3.7,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2013,4,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2014,3.4,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,3,450239,784523,2015,3.9,45,2,39,78,45,23,,45.04416667,,45.04416667,,78.75638889,,78.75638889,,-78.75638889,,-78.75638889
KUSHOG LAKE,2373,4,450331,784530,2004,4.3,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2005,4.7,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2006,4.6,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2007,5.7,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2008,3.4,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2009,4.7,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2010,4.7,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2011,4.5,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2012,3.7,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2013,4.1,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2014,3.3,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSHOG LAKE,2373,4,450331,784530,2015,3.8,45,3,31,78,45,30,,45.05861111,,45.05861111,,78.75833333,,78.75833333,,-78.75833333,,-78.75833333
KUSK LAKE (RAT),2375,1,461917,812037,2003,2,46,19,17,81,20,37,,46.32138889,,46.32138889,,81.34361111,,81.34361111,,-81.34361111,,-81.34361111
KUSK LAKE (RAT),2375,1,461917,812037,2005,1.2,46,19,17,81,20,37,,46.32138889,,46.32138889,,81.34361111,,81.34361111,,-81.34361111,,-81.34361111
KUSK LAKE (RAT),2375,1,461917,812037,2006,1.9,46,19,17,81,20,37,,46.32138889,,46.32138889,,81.34361111,,81.34361111,,-81.34361111,,-81.34361111
KUWASDA LAKE,2376,1,455900,790900,2001,3.7,45,59,0,79,9,0,,45.98333333,,45.98333333,,79.15,,79.15,,-79.15,,-79.15
LA CLOCHE LAKE,6896,1,460904,820300,2002,2.6,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2003,2.2,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2004,2.3,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2005,2.5,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2006,1.3,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2007,2.2,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2008,1.3,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2010,2.6,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2011,3,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2012,3.1,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2013,2.7,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2014,3.2,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2015,2.8,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LA CLOCHE LAKE,6896,1,460904,820300,2016,3.3,46,9,4,82,3,0,,46.15111111,,46.15111111,,82.05,,82.05,,-82.05,,-82.05
LAC DES ISLES (NL),2390,1,492928,823327,2005,1.8,49,29,28,82,33,27,,49.49111111,,49.49111111,,82.5575,,82.5575,,-82.5575,,-82.5575
LAC DES ISLES (NL),2390,2,492944,823314,2005,1.8,49,29,44,82,33,14,,49.49555556,,49.49555556,,82.55388889,,82.55388889,,-82.55388889,,-82.55388889
LACLU LAKE (LULU),7148,1,494624,944341,1999,1.9,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2000,2.5,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2001,2.5,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2002,2.3,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2003,3,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2004,2.7,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2005,2.7,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2006,2,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2007,2.1,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2008,2.8,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2009,2.5,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2010,2.4,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2011,2.2,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2012,2.7,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2013,3,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2014,2.4,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2015,3.3,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,1,494624,944341,2016,2.8,49,46,24,94,43,41,,49.77333333,,49.77333333,,94.72805556,,94.72805556,,-94.72805556,,-94.72805556
LACLU LAKE (LULU),7148,2,494624,944206,1999,2.2,49,46,24,94,42,6,,49.77333333,,49.77333333,,94.70166667,,94.70166667,,-94.70166667,,-94.70166667
LACLU LAKE (LULU),7148,2,494624,944206,2000,2,49,46,24,94,42,6,,49.77333333,,49.77333333,,94.70166667,,94.70166667,,-94.70166667,,-94.70166667
LACLU LAKE (LULU),7148,2,494624,944206,2001,2.3,49,46,24,94,42,6,,49.77333333,,49.77333333,,94.70166667,,94.70166667,,-94.70166667,,-94.70166667
LACLU LAKE (LULU),7148,2,494624,944206,2002,2.2,49,46,24,94,42,6,,49.77333333,,49.77333333,,94.70166667,,94.70166667,,-94.70166667,,-94.70166667
LACLU LAKE (LULU),7148,2,494624,944206,2003,2.9,49,46,24,94,42,6,,49.77333333,,49.77333333,,94.70166667,,94.70166667,,-94.70166667,,-94.70166667
LACLU LAKE (LULU),7148,2,494624,944206,2004,2.6,49,46,24,94,42,6,,49.77333333,,49.77333333,,94.70166667,,94.70166667,,-94.70166667,,-94.70166667
LACLU LAKE (LULU),7148,2,494624,944206,2005,2.5,49,46,24,94,42,6,,49.77333333,,49.77333333,,94.70166667,,94.70166667,,-94.70166667,,-94.70166667
