Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
MATINENDA LAKE,3051,2,462062,825625,2008,15.9,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,2,462062,825625,2009,4.2,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,2,462062,825625,2010,3.5,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,2,462062,825625,2011,3.6,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,2,462062,825625,2012,5.1,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,2,462062,825625,2013,4.8,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,2,462062,825625,2014,4.5,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,2,462062,825625,2015,3.2,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,2,462062,825625,2016,2.2,46,20,62,82,56,25,,46.35055556,,46.35055556,,82.94027778,,82.94027778,,-82.94027778,,-82.94027778
MATINENDA LAKE,3051,3,462321,825343,2004,4.55,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2005,7.95,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2006,5.3,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2007,2,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2008,4.95,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2009,3.8,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2010,4,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2011,4.3,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2012,4.1,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2013,5.5,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2014,3.5,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2015,8.5,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,3,462321,825343,2016,3,46,23,21,82,53,43,,46.38916667,,46.38916667,,82.89527778,,82.89527778,,-82.89527778,,-82.89527778
MATINENDA LAKE,3051,4,461834,825732,2004,5.15,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2005,5,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2006,7.25,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2007,4.35,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2008,11.95,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2009,4.3,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2010,3.7,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2011,5.2,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2012,3.9,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2013,4.8,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2014,5.6,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2015,6.5,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,4,461834,825732,2016,3.7,46,18,34,82,57,32,,46.30944444,,46.30944444,,82.95888889,,82.95888889,,-82.95888889,,-82.95888889
MATINENDA LAKE,3051,5,462406,830139,2007,3.3,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2008,4.4,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2009,4.6,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2010,3.8,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2011,4.3,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2012,3,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2013,4.3,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2014,3.6,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2015,4.2,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,5,462406,830139,2016,2,46,24,6,83,1,39,,46.40166667,,46.40166667,,83.0275,,83.0275,,-83.0275,,-83.0275
MATINENDA LAKE,3051,6,461877,825709,2007,3.5,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2008,5.05,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2009,7.35,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2010,3.5,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2011,5.1,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2012,3.5,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2013,6,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2014,3.7,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2015,3.8,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,6,461877,825709,2016,2.9,46,18,77,82,57,9,,46.32138889,,46.32138889,,82.9525,,82.9525,,-82.9525,,-82.9525
MATINENDA LAKE,3051,7,462420,830043,2006,4.8,46,24,20,83,0,43,,46.40555556,,46.40555556,,83.01194444,,83.01194444,,-83.01194444,,-83.01194444
MATINENDA LAKE,3051,7,462420,830043,2016,3.3,46,24,20,83,0,43,,46.40555556,,46.40555556,,83.01194444,,83.01194444,,-83.01194444,,-83.01194444
MATINENDA LAKE,3051,8,462402,825520,2006,4.25,46,24,2,82,55,20,,46.40055556,,46.40055556,,82.92222222,,82.92222222,,-82.92222222,,-82.92222222
MATINENDA LAKE,3051,8,462402,825520,2016,3.3,46,24,2,82,55,20,,46.40055556,,46.40055556,,82.92222222,,82.92222222,,-82.92222222,,-82.92222222
MATINENDA LAKE,3051,9,462313,825449,2006,4.75,46,23,13,82,54,49,,46.38694444,,46.38694444,,82.91361111,,82.91361111,,-82.91361111,,-82.91361111
MATINENDA LAKE,3051,9,462313,825449,2016,3.8,46,23,13,82,54,49,,46.38694444,,46.38694444,,82.91361111,,82.91361111,,-82.91361111,,-82.91361111
MATINENDA LAKE,3051,10,462038,825555,2006,4.9,46,20,38,82,55,55,,46.34388889,,46.34388889,,82.93194444,,82.93194444,,-82.93194444,,-82.93194444
MATINENDA LAKE,3051,10,462038,825555,2016,3.7,46,20,38,82,55,55,,46.34388889,,46.34388889,,82.93194444,,82.93194444,,-82.93194444,,-82.93194444
MATINENDA LAKE,3051,11,461850,825741,2006,4.8,46,18,50,82,57,41,,46.31388889,,46.31388889,,82.96138889,,82.96138889,,-82.96138889,,-82.96138889
MATINENDA LAKE,3051,11,461850,825741,2016,3.9,46,18,50,82,57,41,,46.31388889,,46.31388889,,82.96138889,,82.96138889,,-82.96138889,,-82.96138889
MATINENDA LAKE,3051,12,461835,825546,2006,5.4,46,18,35,82,55,46,,46.30972222,,46.30972222,,82.92944444,,82.92944444,,-82.92944444,,-82.92944444
MATINENDA LAKE,3051,12,461835,825546,2016,4.3,46,18,35,82,55,46,,46.30972222,,46.30972222,,82.92944444,,82.92944444,,-82.92944444,,-82.92944444
MAYO LAKE (CROOKED),6528,1,450254,773448,2013,13,45,2,54,77,34,48,,45.04833333,,45.04833333,,77.58,,77.58,,-77.58,,-77.58
MAZINAW LAKE,6529,1,445225,771103,2003,5.3,44,52,25,77,11,3,,44.87361111,,44.87361111,,77.18416667,,77.18416667,,-77.18416667,,-77.18416667
MAZINAW LAKE,6529,2,445222,771059,2002,10.95,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2003,3.85,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2004,4.25,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2005,3.65,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2006,4.35,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2007,6.3,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2008,4.95,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2009,3.5,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2010,3.5,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2011,10.2,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2012,3.5,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2013,5.9,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2014,8.9,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2015,7.3,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,2,445222,771059,2016,3.5,44,52,22,77,10,59,,44.87277778,,44.87277778,,77.18305556,,77.18305556,,-77.18305556,,-77.18305556
MAZINAW LAKE,6529,4,445630,771030,2002,8.9,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2003,4,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2004,4.65,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2005,2.95,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2006,3.2,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2007,3.9,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2008,8.05,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2009,3.3,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2010,3,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2011,6.7,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2012,4.2,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2013,4,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2014,5.3,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2015,51.1,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,4,445630,771030,2016,3,44,56,30,77,10,30,,44.94166667,,44.94166667,,77.175,,77.175,,-77.175,,-77.175
MAZINAW LAKE,6529,6,445306,771104,2005,4.2,44,53,6,77,11,4,,44.885,,44.885,,77.18444444,,77.18444444,,-77.18444444,,-77.18444444
MAZINAW LAKE,6529,6,445306,771104,2012,4.7,44,53,6,77,11,4,,44.885,,44.885,,77.18444444,,77.18444444,,-77.18444444,,-77.18444444
MAZINAW LAKE,6529,6,445306,771104,2013,5.4,44,53,6,77,11,4,,44.885,,44.885,,77.18444444,,77.18444444,,-77.18444444,,-77.18444444
MAZINAW LAKE,6529,7,445503,771153,2005,3.3,44,55,3,77,11,53,,44.9175,,44.9175,,77.19805556,,77.19805556,,-77.19805556,,-77.19805556
MAZINAW LAKE,6529,7,445503,771153,2012,4,44,55,3,77,11,53,,44.9175,,44.9175,,77.19805556,,77.19805556,,-77.19805556,,-77.19805556
MAZINAW LAKE,6529,7,445503,771153,2013,4.8,44,55,3,77,11,53,,44.9175,,44.9175,,77.19805556,,77.19805556,,-77.19805556,,-77.19805556
MCARTHUR LAKE,3064,1,481217,811323,2004,6.7,48,12,17,81,13,23,,48.20472222,,48.20472222,,81.22305556,,81.22305556,,-81.22305556,,-81.22305556
MCARTHUR LAKE,3064,1,481217,811323,2006,6.1,48,12,17,81,13,23,,48.20472222,,48.20472222,,81.22305556,,81.22305556,,-81.22305556,,-81.22305556
MCARTHUR LAKE,3064,1,481217,811323,2007,7.2,48,12,17,81,13,23,,48.20472222,,48.20472222,,81.22305556,,81.22305556,,-81.22305556,,-81.22305556
MCARTHUR LAKE,3064,2,481221,811250,2004,6.55,48,12,21,81,12,50,,48.20583333,,48.20583333,,81.21388889,,81.21388889,,-81.21388889,,-81.21388889
MCARTHUR LAKE,3064,2,481221,811250,2006,5.45,48,12,21,81,12,50,,48.20583333,,48.20583333,,81.21388889,,81.21388889,,-81.21388889,,-81.21388889
MCARTHUR LAKE,3064,2,481221,811250,2007,6.6,48,12,21,81,12,50,,48.20583333,,48.20583333,,81.21388889,,81.21388889,,-81.21388889,,-81.21388889
MCCABE LAKE,6532,1,462524,823358,2004,4.35,46,25,24,82,33,58,,46.42333333,,46.42333333,,82.56611111,,82.56611111,,-82.56611111,,-82.56611111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2002,5.75,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2003,3.35,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2004,5.75,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2005,4.55,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2006,5.15,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2007,3.4,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2009,4.4,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2010,3.4,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2011,3.5,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2012,3.3,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2013,3,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2014,4.8,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARROLL LAKE (McCARREL),3067,1,462652,835601,2016,3.1,46,26,52,83,56,1,,46.44777778,,46.44777778,,83.93361111,,83.93361111,,-83.93361111,,-83.93361111
MCCARTHY LAKE,3068,1,461827,822655,2016,4.6,46,18,27,82,26,55,,46.3075,,46.3075,,82.44861111,,82.44861111,,-82.44861111,,-82.44861111
MCCARTHY LAKE,3068,2,461950,822640,2016,5.2,46,19,50,82,26,40,,46.33055556,,46.33055556,,82.44444444,,82.44444444,,-82.44444444,,-82.44444444
MCCARTHY LAKE,3068,3,461937,822416,2016,8,46,19,37,82,24,16,,46.32694444,,46.32694444,,82.40444444,,82.40444444,,-82.40444444,,-82.40444444
MCCARTHY LAKE,3068,4,461913,822435,2016,6.3,46,19,13,82,24,35,,46.32027778,,46.32027778,,82.40972222,,82.40972222,,-82.40972222,,-82.40972222
MCCAULAY LAKE,3069,1,484200,915900,2015,6.2,48,42,0,91,59,0,,48.7,,48.7,,91.98333333,,91.98333333,,-91.98333333,,-91.98333333
MCCAULAY LAKE,3069,1,484200,915900,2016,9.5,48,42,0,91,59,0,,48.7,,48.7,,91.98333333,,91.98333333,,-91.98333333,,-91.98333333
MCCHARLES LAKE,3072,1,462318,811326,2006,34.1,46,23,18,81,13,26,,46.38833333,,46.38833333,,81.22388889,,81.22388889,,-81.22388889,,-81.22388889
MCCHARLES LAKE,3072,1,462318,811326,2007,39.25,46,23,18,81,13,26,,46.38833333,,46.38833333,,81.22388889,,81.22388889,,-81.22388889,,-81.22388889
MCCHARLES LAKE,3072,1,462318,811326,2015,30.7,46,23,18,81,13,26,,46.38833333,,46.38833333,,81.22388889,,81.22388889,,-81.22388889,,-81.22388889
MCCHARLES LAKE,3072,1,462318,811326,2016,30.4,46,23,18,81,13,26,,46.38833333,,46.38833333,,81.22388889,,81.22388889,,-81.22388889,,-81.22388889
MCCHARLES LAKE,3072,4,462310,811634,2010,13.6,46,23,10,81,16,34,,46.38611111,,46.38611111,,81.27611111,,81.27611111,,-81.27611111,,-81.27611111
MCCHARLES LAKE,3072,4,462310,811634,2012,22.4,46,23,10,81,16,34,,46.38611111,,46.38611111,,81.27611111,,81.27611111,,-81.27611111,,-81.27611111
MCCHARLES LAKE,3072,4,462310,811634,2013,16.6,46,23,10,81,16,34,,46.38611111,,46.38611111,,81.27611111,,81.27611111,,-81.27611111,,-81.27611111
MCCHARLES LAKE,3072,4,462310,811634,2014,32.7,46,23,10,81,16,34,,46.38611111,,46.38611111,,81.27611111,,81.27611111,,-81.27611111,,-81.27611111
MCCONNELL LAKE,7156,1,494354,944647,2003,23,49,43,54,94,46,47,,49.73166667,,49.73166667,,94.77972222,,94.77972222,,-94.77972222,,-94.77972222
MCCONNELL LAKE,7156,1,494354,944647,2004,22.7,49,43,54,94,46,47,,49.73166667,,49.73166667,,94.77972222,,94.77972222,,-94.77972222,,-94.77972222
MCCONNELL LAKE,7156,1,494354,944647,2005,17.1,49,43,54,94,46,47,,49.73166667,,49.73166667,,94.77972222,,94.77972222,,-94.77972222,,-94.77972222
MCCRAE LAKE,7259,1,445505,794753,2002,9.1,44,55,5,79,47,53,,44.91805556,,44.91805556,,79.79805556,,79.79805556,,-79.79805556,,-79.79805556
MCCREA LAKE,3085,1,463500,810000,2004,12.85,46,35,0,81,0,0,,46.58333333,,46.58333333,,81,,81,,-81,,-81
MCCREA LAKE,3085,2,463457,805953,2004,6.15,46,34,57,80,59,53,,46.5825,,46.5825,,80.99805556,,80.99805556,,-80.99805556,,-80.99805556
MCCREA LAKE,3085,2,463457,805953,2006,11.55,46,34,57,80,59,53,,46.5825,,46.5825,,80.99805556,,80.99805556,,-80.99805556,,-80.99805556
MCCREA LAKE,3085,2,463457,805953,2007,11.9,46,34,57,80,59,53,,46.5825,,46.5825,,80.99805556,,80.99805556,,-80.99805556,,-80.99805556
MCCREA LAKE,3085,3,463456,805956,2010,13.7,46,34,56,80,59,56,,46.58222222,,46.58222222,,80.99888889,,80.99888889,,-80.99888889,,-80.99888889
MCCREA LAKE,3085,3,463456,805956,2012,12.6,46,34,56,80,59,56,,46.58222222,,46.58222222,,80.99888889,,80.99888889,,-80.99888889,,-80.99888889
MCCREA LAKE,3085,3,463456,805956,2014,8.7,46,34,56,80,59,56,,46.58222222,,46.58222222,,80.99888889,,80.99888889,,-80.99888889,,-80.99888889
MCCREA LAKE,3085,3,463456,805956,2015,12.6,46,34,56,80,59,56,,46.58222222,,46.58222222,,80.99888889,,80.99888889,,-80.99888889,,-80.99888889
MCCREA LAKE,3085,3,463456,805956,2016,7.1,46,34,56,80,59,56,,46.58222222,,46.58222222,,80.99888889,,80.99888889,,-80.99888889,,-80.99888889
MCCULLOUGH LAKE,6855,1,442129,805510,2013,8.84,44,21,29,80,55,10,,44.35805556,,44.35805556,,80.91944444,,80.91944444,,-80.91944444,,-80.91944444
MCCULLOUGH LAKE,6855,1,442129,805510,2014,6.8,44,21,29,80,55,10,,44.35805556,,44.35805556,,80.91944444,,80.91944444,,-80.91944444,,-80.91944444
MCCULLOUGH LAKE,6855,1,442129,805510,2015,6.433333333,44,21,29,80,55,10,,44.35805556,,44.35805556,,80.91944444,,80.91944444,,-80.91944444,,-80.91944444
MCCULLOUGH LAKE,6855,1,442129,805510,2016,6.385714286,44,21,29,80,55,10,,44.35805556,,44.35805556,,80.91944444,,80.91944444,,-80.91944444,,-80.91944444
MCCULLOUGH LAKE,6855,2,442131,805524,2002,7.175,44,21,31,80,55,24,,44.35861111,,44.35861111,,80.92333333,,80.92333333,,-80.92333333,,-80.92333333
MCCULLOUGH LAKE,6855,2,442131,805524,2003,7.4,44,21,31,80,55,24,,44.35861111,,44.35861111,,80.92333333,,80.92333333,,-80.92333333,,-80.92333333
