Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long
SHOAL LAKE,7012,9,493314,950330,2010,16.2,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2011,16,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2012,13,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2013,12.6,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2014,11.4,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2015,12.4,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2016,12.3,49,33,14,95,03,30
SHOE LAKE,4934,1,451205,785505,2003,4.5,45,12,05,78,55,05
SHOE LAKE,4934,2,451225,785451,2011,7.3,45,12,25,78,54,51
SHOE LAKE,4934,2,451225,785451,2012,25,45,12,25,78,54,51
SHOULDICE LAKE,7013,1,450849,812515,2002,6.8,45,08,49,81,25,15
SIDING LAKE,7326,1,451659,791857,2003,11.9,45,16,59,79,18,57
SIGSWORTH (MINK) LAKE,7472,1,443032,763712,2009,10.1416666666667,44,30,32,76,37,12
SIGSWORTH (MINK) LAKE,7472,1,443032,763712,2010,10.5333333333333,44,30,32,76,37,12
SIGSWORTH (MINK) LAKE,7472,1,443032,763712,2011,9.1,44,30,32,76,37,12
SIGSWORTH (MINK) LAKE,7472,1,443032,763712,2012,8.13333333333333,44,30,32,76,37,12
SIGSWORTH (MINK) LAKE,7472,1,443032,763712,2013,11.6,44,30,32,76,37,12
SIGSWORTH (MINK) LAKE,7472,1,443032,763712,2014,9.2,44,30,32,76,37,12
SIGSWORTH (MINK) LAKE,7472,1,443032,763712,2015,8.46,44,30,32,76,37,12
SIGSWORTH (MINK) LAKE,7472,1,443032,763712,2016,8.6,44,30,32,76,37,12
SILENT LAKE,4946,1,445442,780344,2007,5.05,44,54,42,78,03,44
SILVER LAKE,4950,1,444936,763600,2002,31.55,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2003,7.2,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2004,6.7,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2005,5.8,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2006,5.2,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2007,5.9,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2009,7.7,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2010,7,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2011,5.6,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2012,6.3,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2013,6.1,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2014,6.8,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2015,6.6,44,49,36,76,36,00
SILVER LAKE,4950,1,444936,763600,2016,5.4,44,49,36,76,36,00
SILVER LAKE,4950,3,444936,763610,2005,5.85,44,49,36,76,36,10
SILVER LAKE,4950,3,444936,763610,2012,5.3,44,49,36,76,36,10
SILVER LAKE,4951,1,445410,791847,2002,15.1,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2003,9.85,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2004,9.6,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2005,6.65,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2006,9.75,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2007,8.75,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2008,10.45,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2009,10.1,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2010,9.5,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2011,11.4,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2012,7.8,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2013,12.3,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2014,9.6,44,54,10,79,18,47
SILVER LAKE,4951,1,445410,791847,2015,10,44,54,10,79,18,47
SILVER LAKE,4951,2,445407,791902,2002,21.95,44,54,07,79,19,02
SILVER LAKE,4951,2,445407,791902,2003,9.4,44,54,07,79,19,02
SILVER LAKE,4953,1,462544,810051,2002,6.25,46,25,44,81,00,51
SILVER LAKE,4953,1,462544,810051,2004,5.55,46,25,44,81,00,51
SILVER LAKE,4953,1,462544,810051,2007,8.45,46,25,44,81,00,51
SILVER LAKE,4953,2,462550,810047,2003,5.1,46,25,50,81,00,47
SILVER LAKE,4953,3,462539,810056,2003,5.4,46,25,39,81,00,56
SILVER LAKE,4953,3,462539,810056,2010,5.6,46,25,39,81,00,56
SILVER LAKE,4953,3,462539,810056,2013,4.9,46,25,39,81,00,56
SILVER LAKE,4953,3,462539,810056,2015,4.6,46,25,39,81,00,56
SILVER LAKE,4954,1,483800,884290,2006,7.95,48,38,00,88,42,90
SILVER LAKE,4954,1,483800,884290,2007,5.15,48,38,00,88,42,90
SILVER LAKE,4954,2,483800,884300,2006,7.25,48,38,00,88,43,00
SILVER QUEEN LAKE,4958,1,491431,810816,2002,17.85,49,14,31,81,08,16
SILVER QUEEN LAKE,4958,1,491431,810816,2003,11.425,49,14,31,81,08,16
SILVER QUEEN LAKE,4958,1,491431,810816,2004,13.65,49,14,31,81,08,16
SILVER QUEEN LAKE,4958,1,491431,810816,2005,18.5,49,14,31,81,08,16
SILVER QUEEN LAKE,4958,1,491431,810816,2006,13,49,14,31,81,08,16
SILVER QUEEN LAKE,4958,1,491431,810816,2007,15.4,49,14,31,81,08,16
SILVER QUEEN LAKE,4958,2,491423,810841,2005,13.25,49,14,23,81,08,41
SILVER QUEEN LAKE,4958,2,491423,810841,2006,12.4,49,14,23,81,08,41
SILVER QUEEN LAKE,4958,2,491423,810841,2007,11.65,49,14,23,81,08,41
SILVER QUEEN LAKE,4958,3,491435,810749,2005,14.3,49,14,35,81,07,49
SILVER QUEEN LAKE,4958,3,491435,810749,2006,12.5,49,14,35,81,07,49
SILVER QUEEN LAKE,4958,3,491435,810749,2007,12.15,49,14,35,81,07,49
SILVER SAND LAKE,4959,1,450456,794500,2004,9.45,45,04,56,79,45,00
SIMCOE LAKE,6982,3,443224,792455,2002,18.0833333333333,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2003,11,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2004,12.3,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2005,8.2125,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2006,8.7625,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2007,11.0875,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2008,9.38333333333333,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2009,25.875,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2010,13.225,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2011,19.775,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2012,8.45,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2013,12.75,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2014,9.275,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2015,10.825,44,32,24,79,24,55
SIMCOE LAKE,6982,3,443224,792455,2016,10.325,44,32,24,79,24,55
SIMCOE LAKE,6982,7,443317,792006,2002,11.4833333333333,44,33,17,79,20,06
SIMCOE LAKE,6982,7,443317,792006,2003,13.15,44,33,17,79,20,06
SIMCOE LAKE,6982,7,443317,792006,2004,15.7,44,33,17,79,20,06
SIMCOE LAKE,6982,7,443317,792006,2005,9.93333333333333,44,33,17,79,20,06
SIMCOE LAKE,6982,7,443317,792006,2006,11.3,44,33,17,79,20,06
SIMCOE LAKE,6982,7,443317,792006,2007,10.8916666666667,44,33,17,79,20,06
SIMCOE LAKE,6982,7,443317,792006,2008,11.53,44,33,17,79,20,06
SIMCOE LAKE,6982,7,443317,792006,2009,11.6666666666667,44,33,17,79,20,06
SIMCOE LAKE,6982,10,441945,792538,2006,11.13,44,19,45,79,25,38
SIMMONS LAKE,7188,1,463233,812505,2002,10.85,46,32,33,81,25,05
SIMMONS LAKE,7188,1,463233,812505,2015,14.9,46,32,33,81,25,05
SIMMONS LAKE,7188,1,463233,812505,2016,12,46,32,33,81,25,05
SIMON LAKE,4963,1,462346,811142,2002,26.7,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2003,19,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2004,31.9,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2005,32.15,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2006,41.45,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2007,96.2,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2008,42.25,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2009,61.6,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2010,62.75,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2011,54.7,46,23,46,81,11,42
SIMON LAKE,4963,1,462346,811142,2013,84.7,46,23,46,81,11,42
SIMON LAKE,4963,2,462349,824819,2007,50.2,46,23,49,82,48,19
SIMON LAKE,4963,2,462349,824819,2014,38.2,46,23,49,82,48,19
SIMON LAKE,4963,3,462344,811149,2003,30.9,46,23,44,81,11,49
SIMON LAKE,4963,3,462344,811149,2004,26.55,46,23,44,81,11,49
SIMON LAKE,4963,3,462344,811149,2010,31.4,46,23,44,81,11,49
SIMON LAKE,4963,3,462344,811149,2012,28.8,46,23,44,81,11,49
SIMON LAKE,4963,3,462344,811149,2015,47.2,46,23,44,81,11,49
SIMON LAKE,4963,3,462344,811149,2016,37.1,46,23,44,81,11,49
SIMON LAKE,4963,4,463457,824819,2007,56.4,46,34,57,82,48,19
SIMON LAKE,4963,5,462333,811204,2012,50.7,46,23,33,81,12,04
SIMON LAKE,4963,5,462333,811204,2014,47.6,46,23,33,81,12,04
SIMON LAKE,4963,5,462333,811204,2015,94.5,46,23,33,81,12,04
SIMON LAKE,4963,5,462333,811204,2016,121,46,23,33,81,12,04
SINAMINDA LAKE,4965,1,465430,815711,2004,6.9,46,54,30,81,57,11
SINGED TREE LAKE,4969,1,481208,821935,2015,12.5,48,12,08,82,19,35
SINGED TREE LAKE,4969,1,481208,821935,2016,11.25,48,12,08,82,19,35
SINGED TREE LAKE,4969,2,481252,822005,2015,12.1,48,12,52,82,20,05
SINGLETON LAKE,6972,1,443112,760653,2005,16.6,44,31,12,76,06,53
SINGLETON LAKE,6972,2,443107,760702,2016,10.9,44,31,07,76,07,02
SIX MILE LAKE,4978,1,445458,794507,2002,10.5,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2003,7.95,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2004,9.1,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2005,11.3,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2006,8.5,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2007,6.7,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2008,9.75,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2009,9.6,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2010,10.9,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2011,9.1,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2012,11.1,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2013,12.1,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2014,8.9,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2015,8.8,44,54,58,79,45,07
SIX MILE LAKE,4978,1,445458,794507,2016,8.1,44,54,58,79,45,07
SIX MILE LAKE,4978,4,445401,794242,2003,7,44,54,01,79,42,42
SIX MILE LAKE,4978,5,445326,794437,2003,8.8,44,53,26,79,44,37
SKELETON LAKE,4982,1,451516,792647,2002,4.85,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2003,3.9,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2004,3.35,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2005,2.8,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2006,3.8,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2007,3.95,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2008,1.8,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2009,19.2833333333333,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2011,2.8,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2012,1.8,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2013,3.5,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2014,2.4,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2015,4.2,45,15,16,79,26,47
SKELETON LAKE,4982,1,451516,792647,2016,2.7,45,15,16,79,26,47
SKELETON LAKE,4982,2,451602,792518,2002,3.8,45,16,02,79,25,18
SKELETON LAKE,4982,2,451602,792518,2004,3,45,16,02,79,25,18
SKELETON LAKE,4982,3,451403,792812,2004,2.2,45,14,03,79,28,12
SKELETON LAKE,4982,3,451403,792812,2005,2.25,45,14,03,79,28,12
SKELETON LAKE,7350,1,475139,794014,2004,32.65,47,51,39,79,40,14
SKELETON LAKE,7350,1,475139,794014,2005,33.4,47,51,39,79,40,14
SKELETON LAKE,7350,1,475139,794014,2007,33.4,47,51,39,79,40,14
SKELETON LAKE,7350,2,475155,793852,2004,31.4,47,51,55,79,38,52
SKELETON LAKE,7350,2,475155,793852,2005,32.2,47,51,55,79,38,52
SKELETON LAKE,7350,2,475155,793852,2007,36.15,47,51,55,79,38,52
SKILL LAKE,7322,2,462652,812412,2003,12.6,46,26,52,81,24,12
SKILL LAKE,7322,2,462652,812412,2010,10.2,46,26,52,81,24,12
SKILL LAKE,7322,3,462647,812356,2013,9.6,46,26,47,81,23,56
SKILL LAKE,7322,3,462647,812356,2015,9.6,46,26,47,81,23,56
SKOOKUM LAKE,4985,1,463129,833610,2004,5.6,46,31,29,83,36,10
SKOOKUM LAKE,4985,2,463131,833616,2011,5.4,46,31,31,83,36,16
SKOOTAMATTA LAKE,4986,1,445040,771810,2002,14.65,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2008,8.95,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2009,9.25,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2010,10.7,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2011,6.2,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2012,6.9,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2013,10.6,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2014,9.9,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2015,6.9,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,1,445040,771810,2016,5.7,44,50,40,77,18,10
SKOOTAMATTA LAKE,4986,2,445117,771551,2002,12.85,44,51,17,77,15,51
SKOOTAMATTA LAKE,4986,2,445117,771551,2003,16.45,44,51,17,77,15,51
SKOOTAMATTA LAKE,4986,2,445117,771551,2004,11.1,44,51,17,77,15,51
SKOOTAMATTA LAKE,4986,2,445117,771551,2006,11.45,44,51,17,77,15,51
SKOOTAMATTA LAKE,4986,2,445117,771551,2007,21,44,51,17,77,15,51
SKOOTAMATTA LAKE,4986,2,445117,771551,2014,10.4,44,51,17,77,15,51
SKOOTAMATTA LAKE,4986,2,445117,771551,2015,6.2,44,51,17,77,15,51
SKOOTAMATTA LAKE,4986,2,445117,771551,2016,5.4,44,51,17,77,15,51
SKOOTAMATTA LAKE,4986,3,444932,771525,2003,9,44,49,32,77,15,25
SKOOTAMATTA LAKE,4986,3,444932,771525,2004,9.45,44,49,32,77,15,25
SKOOTAMATTA LAKE,4986,3,444932,771525,2006,7.5,44,49,32,77,15,25
SKOOTAMATTA LAKE,4986,3,444932,771525,2007,12.3,44,49,32,77,15,25
SKOOTAMATTA LAKE,4986,3,444932,771525,2014,12.3,44,49,32,77,15,25
SKOOTAMATTA LAKE,4986,3,444932,771525,2015,7.5,44,49,32,77,15,25
SKOOTAMATTA LAKE,4986,3,444932,771525,2016,5.8,44,49,32,77,15,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2006,9.3,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2007,13.6,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2008,7.65,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2009,8.3,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2010,8.7,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2011,6.3,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2012,5.7,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2013,9.1,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2014,13,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2015,7.9,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,4,445048,771325,2016,5.3,44,50,48,77,13,25
SKOOTAMATTA LAKE,4986,5,445021,771452,2003,8.4,44,50,21,77,14,52
SKOOTAMATTA LAKE,4986,5,445021,771452,2004,8.75,44,50,21,77,14,52
SKOOTAMATTA LAKE,4986,6,445041,771800,2002,9.7,44,50,41,77,18,00
SKOOTAMATTA LAKE,4986,6,445041,771800,2003,10.85,44,50,41,77,18,00
SKOOTAMATTA LAKE,4986,6,445041,771800,2004,9.6,44,50,41,77,18,00
SKOOTAMATTA LAKE,4986,6,445041,771800,2008,8,44,50,41,77,18,00
SKOOTAMATTA LAKE,4986,6,445041,771800,2009,8.7,44,50,41,77,18,00
SKOOTAMATTA LAKE,4986,6,445041,771800,2010,7.3,44,50,41,77,18,00
SKOOTAMATTA LAKE,4986,6,445041,771800,2011,7.6,44,50,41,77,18,00
SKOOTAMATTA LAKE,4986,6,445041,771800,2012,10,44,50,41,77,18,00
SLATE ROCK LAKE,4994,1,481210,821935,2014,10.5,48,12,10,82,19,35
SMITH LAKE,5009,1,461131,775319,2003,15.2,46,11,31,77,53,19
SMITH LAKE,5012,1,472300,804600,2004,3.95,47,23,00,80,46,00
SMOKE LAKE,5014,1,453135,784125,2002,8,45,31,35,78,41,25
SMOKE LAKE,5014,1,453135,784125,2003,5.15,45,31,35,78,41,25
SNAKE ISLAND LAKE,6047,6,470358,794624,2003,18.7,47,03,58,79,46,24
SNAKE ISLAND LAKE,6047,6,470358,794624,2004,9.35,47,03,58,79,46,24
SNAKE ISLAND LAKE,6047,8,470358,794634,2003,19.9,47,03,58,79,46,34
SNAKE ISLAND LAKE,6047,8,470358,794634,2004,13.3,47,03,58,79,46,34
SNAKE ISLAND LAKE,6047,8,470358,794634,2005,6.6,47,03,58,79,46,34
SNAKE ISLAND LAKE,6047,8,470358,794634,2010,11.6,47,03,58,79,46,34
SNAKE ISLAND LAKE,6047,8,470358,794634,2013,5.8,47,03,58,79,46,34
SNAKE ISLAND LAKE,6047,9,470355,794558,2003,14.2,47,03,55,79,45,58
SNAKE ISLAND LAKE,6047,9,470355,794558,2004,7.6,47,03,55,79,45,58
SNAKE ISLAND LAKE,6047,10,470409,794540,2003,10.5,47,04,09,79,45,40
SNAKE ISLAND LAKE,6047,10,470409,794540,2004,7.6,47,04,09,79,45,40
SNAKE ISLAND LAKE,6047,10,470409,794540,2005,6.6,47,04,09,79,45,40
SNAKE ISLAND LAKE,6047,10,470409,794540,2010,7.6,47,04,09,79,45,40
SNAKE ISLAND LAKE,6047,10,470409,794540,2013,5.9,47,04,09,79,45,40
SNAKE ISLAND LAKE,6047,11,470342,794517,2003,12.2,47,03,42,79,45,17
SNAKE ISLAND LAKE,6047,11,470342,794517,2004,7.75,47,03,42,79,45,17
SNAKE ISLAND LAKE,6047,11,470342,794517,2010,8.2,47,03,42,79,45,17
SNAKE ISLAND LAKE,6047,11,470342,794517,2013,5.7,47,03,42,79,45,17
SNAKE ISLAND LAKE,6047,12,470358,794628,2015,7,47,03,58,79,46,28
SNAKE ISLAND LAKE,6047,12,470358,794628,2016,5.1,47,03,58,79,46,28
SNAKE ISLAND LAKE,6047,13,470410,794541,2015,5.8,47,04,10,79,45,41
SNAKE ISLAND LAKE,6047,13,470410,794541,2016,5.5,47,04,10,79,45,41
SNAKE ISLAND LAKE,6047,14,470341,794520,2016,6.5,47,03,41,79,45,20
SNOW LAKE,5024,1,452525,784852,2002,14.5,45,25,25,78,48,52
SOURCE LAKE,5052,1,453334,783905,2004,3.1,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2007,3.55,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2008,5.05,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2009,9,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2010,3.8,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2011,4.3,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2012,3.7,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2013,4.1,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2014,4.7,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2015,5,45,33,34,78,39,05
SOURCE LAKE,5052,1,453334,783905,2016,5.1,45,33,34,78,39,05
SOUTH ANSON LAKE,5056,1,445710,785338,2002,11.85,44,57,10,78,53,38
SOUTH BAY (HURON),7433,1,453425,815358,2006,3.75,45,34,25,81,53,58
SOUTH BAY (HURON),7433,2,453425,815358,2006,3.55,45,34,25,81,53,58
SOUTH BAY (HURON),7433,3,453425,815358,2006,3.3,45,34,25,81,53,58
SOUTH BEAR LAKE,7441,1,473112,803306,2007,5.2,47,31,12,80,33,06
SOUTH BEAVER LAKE,7562,1,444703,784649,2013,10,44,47,03,78,46,49
SOUTH GALIPO LAKE,5063,1,452204,782638,2002,8.45,45,22,04,78,26,38
SOUTH LAKE,5066,1,445442,784059,2002,11.5,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2003,11.05,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2004,7.8,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2006,5.55,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2007,6.2,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2008,6.1,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2009,9,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2012,7.3,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2013,6.6,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2014,6.2,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2015,6.6,44,54,42,78,40,59
SOUTH LAKE,5066,1,445442,784059,2016,6.9,44,54,42,78,40,59
SOUTH LAKE,7459,1,442624,761338,2009,24.9583333333333,44,26,24,76,13,38
SOUTH LAKE,7459,1,442624,761338,2010,27.0666666666667,44,26,24,76,13,38
SOUTH LAKE,7459,1,442624,761338,2011,25.0666666666667,44,26,24,76,13,38
SOUTH LAKE,7459,1,442624,761338,2012,33.4833333333333,44,26,24,76,13,38
SOUTH LAKE,7459,1,442624,761338,2013,30.3,44,26,24,76,13,38
SOUTH LAKE,7459,1,442624,761338,2014,30.76,44,26,24,76,13,38
SOUTH LAKE,7459,1,442624,761338,2015,26.38,44,26,24,76,13,38
SOUTH LAKE,7459,1,442624,761338,2016,28.28,44,26,24,76,13,38
SOUTH MULDREW LAKE,5075,1,445314,792542,2002,10.3,44,53,14,79,25,42
SOUTH MULDREW LAKE,5075,1,445314,792542,2004,7.65,44,53,14,79,25,42
SOUTH MULDREW LAKE,5075,2,445310,792543,2002,11.45,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2003,8.35,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2004,7.55,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2005,7.15,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2006,7.45,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2007,6.4,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2008,8.75,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2009,8.55,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2010,7.5,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2011,8.4,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2012,9.8,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2013,8.4,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2014,10.2,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2015,8.3,44,53,10,79,25,43
SOUTH MULDREW LAKE,5075,2,445310,792543,2016,6.3,44,53,10,79,25,43
SOUTH NARROWS LAKE,7558,1,494800,950700,2012,6.2,49,48,00,95,07,00
SOUTH NARROWS LAKE,7558,1,494800,950700,2013,7.5,49,48,00,95,07,00
SOUTH NELSON LAKE,7236,1,452805,785716,2002,8,45,28,05,78,57,16
SOUTH PORTAGE LAKE,5076,1,450251,782352,2002,9.9,45,02,51,78,23,52
SOUTH PORTAGE LAKE,5076,1,450251,782352,2003,6.6,45,02,51,78,23,52
SOUTH PORTAGE LAKE,5076,1,450251,782352,2004,20.7,45,02,51,78,23,52
SOUTH TASSO LAKE (BLUE),5079,1,452549,785533,2004,6.7,45,25,49,78,55,33
SOVEREIGN,7650,1,451517,795654,2016,6.5,45,15,17,79,56,54
SOYERS LAKE,5090,1,450130,783619,2002,7.45,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2003,8.05,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2004,26.3,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2005,8.4,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2006,15.8,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2007,8.95,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2008,9.6,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2009,9,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2011,7.8,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2014,6.8,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2015,6.1,45,01,30,78,36,19
SOYERS LAKE,5090,1,450130,783619,2016,5.6,45,01,30,78,36,19
SOYERS LAKE,5090,2,450110,783650,2016,7.1,45,01,10,78,36,50
SPAR LAKE,5092,1,444633,784646,2002,8.35,44,46,33,78,46,46
